ID;CODIGO DE LA ENTIDAD;CODIGO UBIGEO INEI;CODIGO PAIS ;NOMBRE DE LA UO;Fecha;CO (ug/m3);H2S (ug/m3);NO2 (ug/m3);O3 (ug/m3);"PM10 
(ug/m3)";"PM2.5 
(ug/m3)";SO2 (ug/m3);Ruido (dB);UV;Humedad (%);Latitud;Longitud;"Presion 
(Pa)";Temperatura (C)
669;10069;150122;PE;Subgerencia de Desarrollo Ambiental;28/06/2021 20:00;2962.06;17.53;34.11;54.78;5.12;3.13;12.24;90.34;0.00;96.10;-12.11913;-77.02885;1006.32;16.46
670;10069;150122;PE;Subgerencia de Desarrollo Ambiental;28/06/2021 21:00;3258.10;15.74;33.40;57.55;5.83;3.30;15.52;89.88;0.00;96.10;-12.11913;-77.02885;1006.54;16.90
671;10069;150122;PE;Subgerencia de Desarrollo Ambiental;28/06/2021 22:00;2935.82;15.41;32.69;44.78;6.45;3.84;13.13;89.21;0.00;96.10;-12.11913;-77.02885;1006.75;16.93
672;10069;150122;PE;Subgerencia de Desarrollo Ambiental;28/06/2021 23:00;2988.05;15.44;34.14;48.60;8.34;4.55;12.81;89.67;0.00;96.10;-12.11913;-77.02885;1006.76;16.93
673;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 00:00;2334.29;15.61;34.78;36.76;9.83;6.59;7.56;73.02;0.00;96.10;-12.11913;-77.02885;1006.57;16.81
674;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 01:00;1969.85;16.55;36.60;29.11;11.38;8.24;5.96;71.74;0.00;96.10;-12.11913;-77.02885;1006.55;16.56
675;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 02:00;1917.50;17.24;33.78;19.56;12.14;9.41;6.00;65.48;0.00;96.10;-12.11913;-77.02885;1006.16;16.40
676;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 03:00;1797.20;18.06;31.44;14.96;10.11;7.95;5.77;63.25;0.00;96.10;-12.11913;-77.02885;1005.61;16.21
677;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 04:00;1668.21;18.79;28.93;24.91;4.54;3.64;3.97;74.26;0.00;96.10;-12.11913;-77.02885;1005.23;16.02
678;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 05:00;1683.93;19.06;30.45;26.79;5.22;3.24;3.98;77.61;0.00;96.10;-12.11913;-77.02885;1005.18;15.96
679;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 06:00;1714.50;19.56;30.70;36.53;4.67;2.82;3.71;79.90;0.00;96.10;-12.11913;-77.02885;1005.31;15.86
680;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 07:00;1696.79;20.76;30.58;45.63;2.97;1.79;3.39;84.47;0.00;96.10;-12.11913;-77.02885;1005.69;15.59
681;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 08:00;1797.30;21.10;32.04;47.84;3.95;1.97;4.31;87.09;0.06;96.10;-12.11913;-77.02885;1006.29;15.52
682;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 09:00;2115.92;19.30;29.38;43.82;5.11;2.65;7.92;83.82;0.17;96.10;-12.11913;-77.02885;1006.53;15.96
683;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 10:00;2287.40;16.95;25.63;33.28;8.97;5.97;9.36;85.31;0.24;96.10;-12.11913;-77.02885;1006.41;16.50
684;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 11:00;2411.46;14.01;21.57;37.59;10.75;7.42;10.48;86.48;0.46;95.82;-12.11913;-77.02885;1005.83;17.16
685;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 12:00;2321.53;9.11;10.21;54.90;7.17;4.63;10.86;92.35;1.12;90.19;-12.11913;-77.02885;1004.88;18.23
686;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 13:00;2115.65;11.19;16.30;57.39;3.65;2.28;9.04;101.72;1.43;91.48;-12.11913;-77.02885;1004.18;17.73
687;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 14:00;2228.24;10.49;16.95;62.36;3.26;2.17;8.84;99.96;0.99;90.82;-12.11913;-77.02885;1003.48;17.93
688;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 15:00;2133.57;10.63;24.85;50.38;4.73;2.79;6.88;99.74;0.60;91.27;-12.11913;-77.02885;1002.81;17.91
689;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 16:00;2165.00;13.86;34.07;45.06;3.68;2.29;6.21;100.64;0.22;94.93;-12.11913;-77.02885;1002.86;17.20
690;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 17:00;2178.86;16.26;35.39;44.76;4.72;2.73;6.24;97.78;0.10;96.10;-12.11913;-77.02885;1002.86;16.67
691;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 18:00;2234.88;17.73;36.69;43.32;5.07;2.86;6.87;98.32;0.00;96.10;-12.11913;-77.02885;1003.21;16.34
692;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 19:00;2414.08;17.55;36.07;41.22;6.44;3.84;8.44;92.22;0.00;96.10;-12.11913;-77.02885;1003.60;16.40
693;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 20:00;2399.42;17.73;34.74;38.82;6.64;4.25;8.38;90.03;0.00;96.10;-12.11913;-77.02885;1004.02;16.36
694;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 21:00;2183.69;18.38;33.52;36.43;5.62;4.06;6.98;91.30;0.00;96.10;-12.11913;-77.02885;1004.57;16.18
695;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 22:00;2236.04;18.90;35.13;32.04;5.73;3.75;8.06;87.42;0.00;96.10;-12.11913;-77.02885;1005.07;16.07
696;10069;150122;PE;Subgerencia de Desarrollo Ambiental;29/06/2021 23:00;1943.98;19.63;33.02;31.58;5.55;3.37;5.57;84.51;0.00;96.10;-12.11913;-77.02885;1005.41;15.87
697;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 00:00;1730.41;20.94;30.04;36.22;4.34;2.36;4.08;83.45;0.00;96.10;-12.11913;-77.02885;1005.54;15.55
698;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 01:00;1611.95;21.59;27.85;36.31;3.43;1.92;3.37;72.09;0.00;96.10;-12.11913;-77.02885;1005.37;15.38
699;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 02:00;1567.44;21.49;27.04;39.16;3.55;1.90;2.88;74.20;0.00;96.10;-12.11913;-77.02885;1005.05;15.40
700;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 03:00;1534.95;22.66;26.51;40.21;3.39;1.86;2.57;71.66;0.00;96.10;-12.11913;-77.02885;1004.55;15.13
701;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 04:00;1558.39;22.79;26.33;38.94;3.76;1.95;2.74;67.91;0.00;96.10;-12.11913;-77.02885;1004.24;15.10
702;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 05:00;1550.12;22.28;25.71;36.74;3.01;1.63;2.89;66.09;0.00;96.10;-12.11913;-77.02885;1004.22;15.22
703;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 06:00;1646.24;21.73;27.41;32.37;3.18;1.62;4.18;78.64;0.00;96.10;-12.11913;-77.02885;1004.46;15.36
704;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 07:00;1899.16;21.34;32.07;34.66;3.66;1.84;6.99;86.95;0.00;96.10;-12.11913;-77.02885;1004.71;15.48
705;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 08:00;2163.99;21.30;33.89;40.98;3.85;1.93;8.70;89.98;0.04;96.10;-12.11913;-77.02885;1004.97;15.52
706;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 09:00;2320.44;20.06;30.55;49.85;4.14;1.88;9.16;92.36;0.20;96.10;-12.11913;-77.02885;1005.33;15.81
707;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 10:00;2182.17;18.63;23.93;51.97;3.34;1.41;7.71;92.93;0.30;96.10;-12.11913;-77.02885;1005.48;16.11
708;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 11:00;2195.28;18.30;24.11;49.99;2.86;1.32;8.10;93.87;0.34;96.09;-12.11913;-77.02885;1005.40;16.18
709;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 12:00;2261.91;17.73;23.96;51.76;2.91;1.48;8.55;92.82;0.39;95.52;-12.11913;-77.02885;1005.01;16.32
710;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 13:00;2255.21;16.70;23.18;50.59;3.14;1.60;8.43;94.17;0.38;95.19;-12.11913;-77.02885;1004.40;16.55
711;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 14:00;2088.01;17.63;24.75;43.88;2.87;1.51;7.16;95.57;0.32;95.68;-12.11913;-77.02885;1003.79;16.32
712;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 15:00;2068.02;17.79;25.64;44.54;2.85;1.64;6.92;91.82;0.26;95.47;-12.11913;-77.02885;1003.27;16.29
713;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 16:00;2264.58;19.79;33.85;43.75;3.79;2.03;8.84;93.10;0.12;96.10;-12.11913;-77.02885;1003.06;15.88
714;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 17:00;2573.15;21.04;36.64;49.18;3.82;2.00;11.16;92.84;0.08;96.10;-12.11913;-77.02885;1003.05;15.64
715;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 18:00;2734.98;21.67;37.16;50.08;4.69;2.22;11.71;93.11;0.00;96.10;-12.11913;-77.02885;1003.36;15.51
716;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 19:00;2839.29;21.73;35.05;43.31;4.66;2.47;13.45;91.63;0.00;96.10;-12.11913;-77.02885;1003.65;15.51
717;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 20:00;2863.10;21.13;33.87;42.06;5.41;3.22;13.97;93.25;0.00;96.10;-12.11913;-77.02885;1003.97;15.65
718;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 21:00;2562.91;20.37;32.28;41.87;6.99;4.23;11.31;91.36;0.00;96.10;-12.11913;-77.02885;1004.23;15.78
719;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 22:00;2255.43;20.35;29.70;33.56;5.85;3.89;8.18;84.40;0.00;96.10;-12.11913;-77.02885;1004.80;15.74
720;10069;150122;PE;Subgerencia de Desarrollo Ambiental;30/06/2021 23:00;2028.10;20.86;27.73;35.09;5.56;3.89;6.13;90.50;0.00;96.10;-12.11913;-77.02885;1005.30;15.59
